quartiere,prezzo,datetime,posti auto,bagni per stanza,bagni,stanze,ultimo piano,stato,classe energetica,vista mare,riscaldamento centralizzato,superficie,arredato,balcone,impianto tv,esposizione esterna,fibra ottica,cancello elettrico,cantina,giardino comune,giardino privato,impianto allarme,portiere,piscina,villa,intera proprieta,appartamento,attico,loft,mansarda
Rocca Cencia,500.0,2023-06-28,1,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,0.0,45.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Rocca Cencia,500.0,2023-06-28,1,0.5,1.0,2.0,0,ottimo / ristrutturato,E,0.0,0.0,45.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Rocca Cencia,550.0,2023-06-07,1,0.5,1.0,2.0,1,buono / abitabile,G,0.0,0.0,65.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Rocca Cencia,450.0,2023-06-07,0,1.0,1.0,1.0,1,buono / abitabile,,0.0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rocca Cencia,680.0,2023-04-07,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,70.0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Rocca Cencia,450.0,2023-07-07,0,1.0,1.0,1.0,0,ottimo / ristrutturato,B,0.0,0.0,30.0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Rocca Cencia,1000.0,2023-05-07,0,,,1.0,0,,,0.0,1.0,80.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocca Cencia,450.0,2023-07-07,0,1.0,1.0,1.0,1,ottimo / ristrutturato,G,0.0,0.0,30.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Rocca Cencia,500.0,2023-07-07,1,0.5,1.0,2.0,0,buono / abitabile,G,0.0,0.0,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Rocca Cencia,450.0,2023-07-13,0,1.0,1.0,1.0,0,ottimo / ristrutturato,F,0.0,0.0,35.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Rocca Cencia,450.0,2023-07-13,0,1.0,1.0,1.0,0,buono / abitabile,G,0.0,,30.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Rocca Cencia,550.0,2023-11-07,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,0.0,40.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Rocca Cencia,700.0,2023-07-17,0,0.5,1.0,2.0,0,ottimo / ristrutturato,D,0.0,0.0,70.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Rocca Cencia,350.0,2023-07-21,0,1.0,1.0,1.0,0,buono / abitabile,G,0.0,,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Rocca Cencia,1200.0,2023-07-25,1,0.75,3.0,4.0,0,buono / abitabile,G,0.0,0.0,130.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Roma 70,1150.0,2022-11-21,0,0.5,2.0,4.0,0,buono / abitabile,,0.0,0.0,136.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Roma 70,1300.0,2022-12-27,0,0.5,2.0,4.0,0,,F,0.0,0.0,143.0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Roma 70,68000.0,2023-07-02,1,,3.0,,0,ottimo / ristrutturato,G,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roma 70,820.0,2023-12-04,0,0.5,1.0,2.0,1,ottimo / ristrutturato,E,0.0,0.0,65.0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Roma 70,1100.0,2023-05-19,1,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,E,0.0,0.0,88.0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
Roma 70,1100.0,2023-06-20,1,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,87.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Roma 70,1350.0,2023-04-07,1,0.5,2.0,4.0,0,ottimo / ristrutturato,G,0.0,0.0,140.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
Roma 70,1350.0,2023-04-07,1,0.5,2.0,4.0,0,ottimo / ristrutturato,G,0.0,0.0,140.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
Roma 70,1350.0,2023-07-26,1,0.5,2.0,4.0,0,buono / abitabile,G,0.0,1.0,111.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Romanina,720.0,2023-03-28,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,175.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Romanina,1200.0,2023-04-04,1,0.25,1.0,4.0,1,ottimo / ristrutturato,G,0.0,0.0,74.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Romanina,1200.0,2023-07-04,1,0.5,2.0,4.0,0,ottimo / ristrutturato,G,0.0,0.0,170.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,750.0,2023-11-04,1,0.5,1.0,2.0,1,buono / abitabile,G,0.0,0.0,58.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Romanina,800.0,2023-04-13,1,0.6666666666666666,2.0,3.0,0,buono / abitabile,F,0.0,0.0,83.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Romanina,27000.0,2022-11-30,1,,3.0,,1,ottimo / ristrutturato,F,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romanina,800.0,2023-04-05,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,0.0,74.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,680.0,2023-05-16,1,0.5,1.0,2.0,0,buono / abitabile,E,0.0,0.0,60.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,540.0,2023-05-17,0,1.0,1.0,1.0,1,buono / abitabile,G,0.0,0.0,45.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,800.0,2023-05-18,1,0.5,1.0,2.0,0,buono / abitabile,D,0.0,0.0,71.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Romanina,700.0,2023-05-19,1,0.5,1.0,2.0,1,ottimo / ristrutturato,B,0.0,0.0,65.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Romanina,750.0,2023-05-23,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,0.0,74.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,845.0,2023-05-23,1,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,E,0.0,0.0,75.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Romanina,550.0,2023-05-27,1,1.0,1.0,1.0,0,ottimo / ristrutturato,G,0.0,0.0,34.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,845.0,2023-05-27,1,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,B,0.0,0.0,75.0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Romanina,550.0,2023-05-27,1,1.0,1.0,1.0,0,ottimo / ristrutturato,E,0.0,0.0,34.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,845.0,2023-05-27,1,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,B,0.0,0.0,80.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Romanina,845.0,2023-05-27,1,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,75.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,845.0,2023-05-26,1,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,75.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Romanina,550.0,2023-05-26,0,1.0,1.0,1.0,0,ottimo / ristrutturato,A,0.0,0.0,44.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,550.0,2023-05-27,0,1.0,1.0,1.0,0,ottimo / ristrutturato,G,0.0,0.0,44.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,550.0,2023-05-27,0,1.0,1.0,1.0,0,ottimo / ristrutturato,G,0.0,0.0,44.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,550.0,2023-05-27,1,1.0,1.0,1.0,0,ottimo / ristrutturato,B,0.0,0.0,34.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,550.0,2023-05-25,1,1.0,1.0,1.0,0,ottimo / ristrutturato,C,0.0,0.0,44.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,550.0,2023-05-27,0,1.0,1.0,1.0,0,ottimo / ristrutturato,B,0.0,0.0,44.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,550.0,2023-05-30,0,1.0,1.0,1.0,0,ottimo / ristrutturato,G,0.0,0.0,44.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,800.0,2023-01-06,1,0.6666666666666666,2.0,3.0,0,buono / abitabile,F,0.0,0.0,63.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Romanina,550.0,2023-05-06,0,1.0,1.0,1.0,0,ottimo / ristrutturato,G,0.0,0.0,44.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,550.0,2023-08-06,0,1.0,1.0,1.0,0,ottimo / ristrutturato,C,0.0,0.0,44.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,550.0,2023-06-06,0,1.0,1.0,1.0,0,ottimo / ristrutturato,G,0.0,0.0,44.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,550.0,2023-09-06,0,1.0,1.0,1.0,0,ottimo / ristrutturato,G,0.0,0.0,45.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,700.0,2023-06-15,1,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,0.0,40.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Romanina,550.0,2023-06-15,1,1.0,1.0,1.0,0,ottimo / ristrutturato,E,0.0,0.0,44.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,1200.0,2023-06-15,1,1.0,2.0,2.0,0,ottimo / ristrutturato,G,0.0,0.0,97.0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Romanina,850.0,2023-06-16,1,0.6666666666666666,2.0,3.0,1,ottimo / ristrutturato,E,0.0,0.0,70.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,550.0,2023-06-16,0,1.0,1.0,1.0,0,ottimo / ristrutturato,G,0.0,0.0,44.0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Romanina,700.0,2023-06-15,1,0.5,1.0,2.0,0,ottimo / ristrutturato,F,0.0,0.0,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,250.0,2023-06-15,0,1.0,1.0,1.0,0,buono / abitabile,G,0.0,0.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,950.0,2023-06-19,1,0.75,3.0,4.0,0,ottimo / ristrutturato,G,0.0,0.0,,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Romanina,650.0,2023-06-19,0,0.5,1.0,2.0,1,buono / abitabile,G,0.0,,50.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,650.0,2023-06-19,0,0.5,1.0,2.0,1,buono / abitabile,G,0.0,0.0,50.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,550.0,2023-06-21,1,1.0,1.0,1.0,0,ottimo / ristrutturato,B,0.0,0.0,34.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Romanina,950.0,2023-06-24,1,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,F,0.0,0.0,95.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,800.0,2023-06-07,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,E,0.0,0.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,550.0,2023-07-07,1,1.0,1.0,1.0,0,ottimo / ristrutturato,B,0.0,0.0,34.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Romanina,1000.0,2023-07-07,1,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,103.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Romanina,1000.0,2023-07-07,1,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,E,0.0,0.0,100.0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Romanina,540.0,2023-07-07,0,0.5,1.0,2.0,0,ottimo / ristrutturato,C,0.0,0.0,50.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,750.0,2023-07-07,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,0.0,50.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,650.0,2023-07-07,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,0.0,50.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,650.0,2023-06-07,0,1.0,1.0,1.0,0,ottimo / ristrutturato,C,0.0,0.0,50.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,650.0,2023-07-17,0,0.5,1.0,2.0,0,ottimo / ristrutturato,B,0.0,0.0,45.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,650.0,2023-07-13,0,1.0,1.0,1.0,0,ottimo / ristrutturato,,0.0,1.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,800.0,2023-07-17,1,0.5,1.0,2.0,0,ottimo / ristrutturato,B,0.0,0.0,50.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,800.0,2023-07-14,1,0.5,1.0,2.0,0,nuovo / in costruzione,A,0.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,900.0,2023-07-25,1,0.6666666666666666,2.0,3.0,0,buono / abitabile,D,0.0,0.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,800.0,2023-07-24,1,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,90.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,800.0,2023-07-25,1,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,90.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,700.0,2023-07-21,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,0.0,55.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Romanina,800.0,2023-07-24,1,0.5,2.0,4.0,0,buono / abitabile,D,0.0,0.0,95.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,700.0,2023-07-25,0,0.5,1.0,2.0,0,ottimo / ristrutturato,B,0.0,0.0,60.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Romanina,800.0,2023-07-25,1,0.3333333333333333,1.0,3.0,1,ottimo / ristrutturato,G,0.0,0.0,90.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,900.0,2023-07-25,1,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,D,0.0,0.0,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Romanina,800.0,2023-07-25,1,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,A,0.0,0.0,90.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,800.0,2023-07-19,0,0.5,1.0,2.0,0,buono / abitabile,F,0.0,0.0,70.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,800.0,2023-07-25,1,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,C,0.0,0.0,90.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,800.0,2023-07-24,1,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,95.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,800.0,2023-07-25,1,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,E,0.0,0.0,80.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,600.0,2023-07-27,0,0.5,1.0,2.0,1,ottimo / ristrutturato,F,0.0,1.0,42.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Romanina,800.0,2023-07-27,1,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,B,0.0,0.0,90.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,9500.0,2023-03-13,1,,3.0,,0,nuovo / in costruzione,G,0.0,0.0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Salario - Porta Pia,1400.0,2023-03-15,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,D,0.0,0.0,122.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,1700.0,2023-02-20,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,G,0.0,1.0,120.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,700.0,2023-03-16,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,1850.0,2022-12-10,0,0.5,2.0,4.0,1,ottimo / ristrutturato,E,0.0,0.0,118.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Salario - Porta Pia,2000.0,2023-07-04,0,,2.0,,0,buono / abitabile,G,0.0,1.0,156.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,2300.0,2023-09-04,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,117.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,1800.0,2023-05-04,0,1.0,2.0,2.0,0,buono / abitabile,G,0.0,0.0,92.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,1600.0,2023-04-14,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,,0.0,0.0,80.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,1500.0,2023-04-18,0,0.3333333333333333,1.0,3.0,1,buono / abitabile,F,0.0,1.0,112.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,2450.0,2023-07-05,0,0.5,1.0,2.0,0,ottimo / ristrutturato,C,0.0,,50.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,2800.0,2023-07-05,0,0.5,1.0,2.0,0,ottimo / ristrutturato,C,0.0,,50.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,600.0,2023-04-05,0,1.0,1.0,1.0,0,ottimo / ristrutturato,G,0.0,0.0,25.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,4800.0,2023-04-05,0,,3.0,,0,buono / abitabile,G,0.0,0.0,244.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Salario - Porta Pia,4800.0,2023-04-05,0,,3.0,,1,buono / abitabile,G,0.0,0.0,230.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Salario - Porta Pia,1600.0,2023-04-05,0,0.6666666666666666,2.0,3.0,0,buono / abitabile,,0.0,0.0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,4800.0,2023-05-05,0,,3.0,,0,ottimo / ristrutturato,G,0.0,0.0,218.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Salario - Porta Pia,600.0,2023-06-05,0,1.0,1.0,1.0,0,ottimo / ristrutturato,B,0.0,0.0,25.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,580.0,2023-05-16,0,1.0,1.0,1.0,0,ottimo / ristrutturato,C,0.0,,45.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,2500.0,2023-05-18,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,,0.0,1.0,112.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,2700.0,2023-05-19,1,0.5,2.0,4.0,0,ottimo / ristrutturato,F,0.0,0.0,,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,2650.0,2023-05-18,0,0.5,2.0,4.0,0,nuovo / in costruzione,,0.0,1.0,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,1350.0,2023-05-19,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,0.0,55.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,1500.0,2023-05-18,0,0.25,1.0,4.0,0,ottimo / ristrutturato,G,0.0,0.0,90.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,2100.0,2023-05-22,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,C,0.0,0.0,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,1800.0,2023-05-25,0,0.5,2.0,4.0,0,ottimo / ristrutturato,G,0.0,0.0,100.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,2500.0,2023-05-26,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,,0.0,1.0,112.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,1250.0,2023-05-26,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,2800.0,2023-05-27,0,0.5,1.0,2.0,0,ottimo / ristrutturato,C,0.0,,50.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,2450.0,2023-05-27,0,0.5,1.0,2.0,0,ottimo / ristrutturato,C,0.0,,50.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,580.0,2023-05-27,0,1.0,1.0,1.0,0,ottimo / ristrutturato,C,0.0,,45.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,1000.0,2023-05-28,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,1.0,48.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,2200.0,2023-02-06,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,,0.0,1.0,112.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,1100.0,2023-05-06,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,0.0,60.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,7600.0,2023-08-06,1,,3.0,,0,buono / abitabile,G,0.0,1.0,300.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,1800.0,2023-06-06,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,F,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,600.0,2023-07-06,0,,,,0,ottimo / ristrutturato,,0.0,0.0,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,3200.0,2023-06-06,0,0.5,2.0,4.0,0,ottimo / ristrutturato,E,0.0,1.0,100.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Salario - Porta Pia,1600.0,2023-09-06,0,0.6666666666666666,2.0,3.0,0,,G,0.0,0.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,2200.0,2023-09-06,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,,0.0,1.0,112.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,1000.0,2023-10-06,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,0.0,48.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,1600.0,2023-08-06,0,0.6666666666666666,2.0,3.0,0,buono / abitabile,G,0.0,0.0,107.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,1000.0,2023-10-06,0,0.5,1.0,2.0,1,ottimo / ristrutturato,E,0.0,0.0,48.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,1350.0,2023-06-13,0,1.0,2.0,2.0,0,ottimo / ristrutturato,,0.0,0.0,70.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,1400.0,2023-06-13,0,0.3333333333333333,1.0,3.0,0,buono / abitabile,F,0.0,0.0,90.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,1050.0,2023-06-14,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,1.0,40.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,1300.0,2023-06-15,0,0.3333333333333333,1.0,3.0,0,,G,0.0,0.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,1500.0,2023-06-14,0,0.6666666666666666,2.0,3.0,1,buono / abitabile,G,0.0,0.0,90.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,1250.0,2023-06-14,0,,,1.0,0,,,0.0,0.0,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Salario - Porta Pia,1500.0,2023-06-15,0,0.3333333333333333,1.0,3.0,0,buono / abitabile,G,0.0,0.0,85.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
